hash,author,author_date,committer,committer_date,msg,parents,num_of_files,num_of_modified_java_files,added_lines,deleted_lines,nloc,jira issue key,summary,issue type,status,resolution,code_smells,code_smells_diff,design_smells,design_smell_diff
e1d00addb5b6d7240884536aaa57846af34a0dd5,Viraj Jasani,2021-07-20 12:13:49+05:18,GitHub,2021-07-19 23:55:49-07:00,"HADOOP-16290. Enable RpcMetrics units to be configurable (#3198)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['17bf2fcbc5142f7d860207c137fcf1d4d4edb699'],8.0,6.0,116.0,21.0,5467.0,HADOOP-16290,Enable RpcMetrics units to be configurable,Improvement,Resolved,Fixed,0,0,,
3a52bfc5db1b13a71d5a5c6ee0cd689fb8b27895,Viraj Jasani,2021-07-23 09:56:55+05:18,GitHub,2021-07-23 12:38:55+08:00,HADOOP-17808. ipc.Client to set interrupt flag after catching InterruptedException (#3219),['98412ce2e1453308655d4f43e7f8c922960e6955'],1.0,1.0,7.0,1.0,1340.0,HADOOP-17808,ipc.Client not setting interrupt flag after catching InterruptedException,Task,Resolved,Fixed,0,0,,
4c35466359dec71ac083ef3b6b5ceef83fa6121c,Akira Ajisaka,2021-07-24 14:48:25+09:00,GitHub,2021-07-24 14:48:25+09:00,"HADOOP-17317. [JDK 11] Upgrade dnsjava to remove illegal access warnings (#2442)

Reviewed-by: Masatake Iwasaki <iwasakims@apache.org>",['05b6a1a06aff41322dd08ee8a0b4df04fd84d6da'],5.0,4.0,92.0,113.0,2306.0,HADOOP-17317,[JDK 11] Upgrade dnsjava to remove illegal access warnings,Bug,Resolved,Fixed,0,0,,
f813554769606d59c23bcdc184d52249793d0f12,Mehakmeet Singh,2021-07-27 15:26:51+05:18,GitHub,2021-07-27 11:08:51+01:00,"HADOOP-13887. Support S3 client side encryption (S3-CSE) using AWS-SDK (#2706)


This (big!) patch adds support for client side encryption in AWS S3,
with keys managed by AWS-KMS.

Read the documentation in encryption.md very, very carefully before
use and consider it unstable.

S3-CSE is enabled in the existing configuration option
""fs.s3a.server-side-encryption-algorithm"":

fs.s3a.server-side-encryption-algorithm=CSE-KMS
fs.s3a.server-side-encryption.key=<KMS_KEY_ID>

You cannot enable CSE and SSE in the same client, although
you can still enable a default SSE option in the S3 console. 
  
* Filesystem list/get status operations subtract 16 bytes from the length
  of all files >= 16 bytes long to compensate for the padding which CSE
  adds.
* The SDK always warns about the specific algorithm chosen being
  deprecated. It is critical to use this algorithm for ranged
  GET requests to work (i.e. random IO). Ignore.
* Unencrypted files CANNOT BE READ.
  The entire bucket SHOULD be encrypted with S3-CSE.
* Uploading files may be a bit slower as blocks are now
  written sequentially.
* The Multipart Upload API is disabled when S3-CSE is active.

Contributed by Mehakmeet Singh",['b038042ece550c34170d4958f84e91a1708761a5'],35.0,33.0,870.0,105.0,12460.0,HADOOP-13887,Encrypt S3A data client-side with AWS SDK (S3-CSE),Sub-task,Resolved,Fixed,0,0,,
e001f8ee39f9f2b4e661c3fe3af65f53348bbabf,Viraj Jasani,2021-07-28 22:28:07+05:18,GitHub,2021-07-29 02:10:07+09:00,"HADOOP-17814. Provide fallbacks for identity/cost providers and backoff enable (#3230)

Reviewed-by: Wei-Chiu Chuang <weichiu@apache.org>
Signed-off-by: Takanobu Asanuma <tasanuma@apache.org>",['f2b6c03fc1929679170dfec04891f202181d88e8'],5.0,4.0,119.0,2.0,4209.0,HADOOP-17814,Provide fallbacks for identity/cost providers and backoff enable,Sub-task,Resolved,Fixed,0,0,,
a218038960e905e6c9eae80e118575a7743cae7a,Petre Bogdan Stolojan,2021-07-30 19:42:08+01:00,GitHub,2021-07-30 19:42:08+01:00,"HADOOP-17139 Re-enable optimized copyFromLocal implementation in S3AFileSystem (#3101)


This work
* Defines the behavior of FileSystem.copyFromLocal in filesystem.md
* Implements a high performance implementation of copyFromLocalOperation
  for S3 
* Adds a contract test for the operation: AbstractContractCopyFromLocalTest
* Implements the contract tests for Local and S3A FileSystems

Contributed by: Bogdan Stolojan",['6d77f3b6cd0516d36811635704789009f49a1dc5'],7.0,6.0,1065.0,180.0,5048.0,HADOOP-17139,Re-enable optimized copyFromLocal implementation in S3AFileSystem,Sub-task,Resolved,Fixed,0,0,,
ee466d4b4002bc21b66f9c944263559a955c3055,Steve Loughran,2021-08-02 11:36:43+01:00,GitHub,2021-08-02 11:36:43+01:00,"HADOOP-17628. Distcp contract test is really slow with ABFS and S3A; timing out. (#3240)


This patch cuts down the size of directory trees used for
distcp contract tests against object stores, so making
them much faster against distant/slow stores.

On abfs, the test only runs with -Dscale (as was the case for s3a already),
and has the larger scale test timeout.

After every test case, the FileSystem IOStatistics are logged,
to provide information about what IO is taking place and
what it's performance is.

There are some test cases which upload files of 1+ MiB; you can
increase the size of the upload in the option
""scale.test.distcp.file.size.kb"" 
Set it to zero and the large file tests are skipped.

Contributed by Steve Loughran.",['efb3fa2bf5e2d4e371c9143719948ad7520c2768'],6.0,5.0,137.0,103.0,1238.0,HADOOP-17628,Distcp contract test is really slow with ABFS and S3A; timing out,Sub-task,Resolved,Fixed,9976,10,2140,4
ccfa072dc77d6b085d92f30d4ca667b0d6b25c4d,Viraj Jasani,2021-08-03 11:02:00+05:18,GitHub,2021-08-03 14:44:00+09:00,"HADOOP-17612. Upgrade Zookeeper to 3.6.3 and Curator to 5.2.0 (#3241)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['4627e9c7efc096a52fcecaca8d30228e01be3549'],14.0,3.0,4.0,6.0,631.0,HADOOP-17612,Upgrade Zookeeper to 3.6.3 and Curator to 5.2.0,Task,Resolved,Duplicate,0,0,,
9fe1f24ec11c3e1c2ed5ee9db801d40a2f7a2ed6,Viraj Jasani,2021-08-06 06:45:30+05:18,GitHub,2021-08-06 09:27:30+08:00,HADOOP-17808. Avoid excessive logging for interruption (ADDENDUM) (#3267),['e80b5a08e28ab1e1f601d0b26050dca2a6d9fa60'],1.0,1.0,3.0,3.0,1340.0,HADOOP-17808,ipc.Client not setting interrupt flag after catching InterruptedException,Task,Resolved,Fixed,0,0,,
5e54d92e6ec866dc49a750110863a3fa8b2bcf7c,Bryan Beaudreault,2021-08-06 05:00:20-04:00,GitHub,2021-08-06 17:00:20+08:00,HADOOP-17837: Add unresolved endpoint value to UnknownHostException (#3272),['a73b64f86b733177cf9b8b10088527e34099d73f'],2.0,2.0,2.0,1.0,1183.0,HADOOP-17837,Make it easier to debug UnknownHostExceptions from NetUtils.connect,Improvement,Resolved,Fixed,0,0,,
b0b867e977ab853d1dfc434195c486cf0ca32dab,Bryan Beaudreault,2021-08-06 12:24:07-04:00,GitHub,2021-08-06 21:42:07+05:18,HADOOP-17837: Add unresolved endpoint value to UnknownHostException (ADDENDUM) (#3276),['e85c44657c4d1368e1195132bb32a815cb12934c'],1.0,1.0,2.0,1.0,606.0,HADOOP-17837,Make it easier to debug UnknownHostExceptions from NetUtils.connect,Improvement,Resolved,Fixed,0,0,,
23e2a0b2021e87599339902353326f338505ba87,Viraj Jasani,2021-08-07 07:38:35+05:18,GitHub,2021-08-07 11:20:35+09:00,"HADOOP-17835. Use CuratorCache implementation instead of PathChildrenCache / TreeCache (#3266)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['4fd97e01e5ef576c8dd7ed17e9746afaf7f00a43'],4.0,4.0,114.0,180.0,1872.0,HADOOP-17835,Use CuratorCache implementation instead of PathChildrenCache / TreeCache,Task,Resolved,Fixed,0,0,,
6014a089fd9810422160840bad8301319ae1430b,Liang-Chi Hsieh,2021-08-16 10:08:03-07:00,GitHub,2021-08-16 10:08:03-07:00,"HADOOP-17825. Add BuiltInGzipCompressor (#3250)

Currently, GzipCodec only supports BuiltInGzipDecompressor, if native zlib is not loaded. So, without Hadoop native codec installed, saving SequenceFile using GzipCodec will throw exception like ""SequenceFile doesn't work with GzipCodec without native-hadoop code!""

Same as other codecs which we migrated to using prepared packages (lz4, snappy), it will be better if we support GzipCodec generally without Hadoop native codec installed. Similar to BuiltInGzipDecompressor, we can use Java Deflater to support BuiltInGzipCompressor.",['6342d5e523941622a140fd877f06e9b59f48c48b'],5.0,5.0,380.0,38.0,4036.0,HADOOP-17825,Add BuiltInGzipCompressor,Improvement,Resolved,Fixed,0,0,,
73a0c313705ac622bdc1ec465fc03b86ff347d9b,Liang-Chi Hsieh,2021-08-29 08:21:55-07:00,GitHub,2021-08-29 08:21:55-07:00,HADOOP-17877. BuiltInGzipCompressor header and trailer should not be static variables (#3350),['16e6030e25a6607b9886d01f9174984b1e71fb38'],2.0,2.0,20.0,20.0,1026.0,HADOOP-17877,BuiltInGzipCompressor header and trailer should not be static variables,Bug,Resolved,Fixed,0,0,,
50dda774f13a83547e41db4e835d7106ae66c1ff,Akira Ajisaka,2021-08-30 09:55:53+09:00,GitHub,2021-08-30 09:55:53+09:00,"HADOOP-17544. Mark KeyProvider as Stable. (#2776)

Reviewed-by: Masatake Iwasaki <iwasakims@apache.org>",['7b5be74228cb4a68d11f52ac061829b70a4f3144'],1.0,1.0,7.0,13.0,419.0,HADOOP-17544,Mark KeyProvider as Stable,Improvement,Resolved,Fixed,0,0,,
4ea60b5733a1afa880d1d509bc4e55b83da66dc3,Yellow Flash,2021-08-31 18:13:52+05:18,GitHub,2021-08-31 13:55:52+01:00,"HADOOP-17870. Http Filesystem to qualify relative paths. (#3338)


Contributed by Yellowflash",['164608b5465ebc6a2d296376aafbf4b272d9cff0'],2.0,2.0,36.0,13.0,182.0,HADOOP-17870,HTTP Filesystem to qualify paths in open()/getFileStatus(),Bug,Resolved,Fixed,0,0,,
99a157fa4ad174c4ff979414af2edb67a98eb9fe,Viraj Jasani,2021-09-03 06:43:33+05:18,GitHub,2021-09-03 10:25:33+09:00,"HADOOP-17874. ExceptionsHandler to add terse/suppressed Exceptions in thread-safe manner (#3343)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['051207375b30ffa126cf9c961ee97535c1dfabb1'],1.0,1.0,14.0,24.0,2848.0,HADOOP-17874,ExceptionsHandler to add terse/suppressed Exceptions in thread-safe manner,Bug,Resolved,Fixed,9976,0,2142,2
1d808f59d79194f0491938c4421dc518fd3e56b8,Chris Nauroth,2021-09-03 18:41:56+00:00,Chris Nauroth,2021-09-03 18:43:48+00:00,"HADOOP-15129. Datanode caches namenode DNS lookup failure and cannot startup (#3348)
Co-authored-by:  Karthik Palaniappan

Change-Id: Id079a5319e5e83939d5dcce5fb9ebe3715ee864f",['a610f6d9c3d1a425b1edea0ee0babd63dce0d890'],2.0,2.0,62.0,9.0,2774.0,HADOOP-15129,Datanode caches namenode DNS lookup failure and cannot startup,Bug,Resolved,Fixed,0,0,,
6e3aeb15444bb53711d6b3b0970be9bb6d4db966,Steve Loughran,2021-09-07 15:29:37+01:00,GitHub,2021-09-07 15:29:37+01:00,"HADOOP-17894. CredentialProviderFactory.getProviders() recursion loading JCEKS file from S3A (#3393)


* CredentialProviderFactory to detect and report on recursion.
* S3AFS to remove incompatible providers.
* Integration Test for this.

Contributed by Steve Loughran.",['9b8f81a1794818788d72312a0b77999c6c6edcd7'],4.0,4.0,225.0,8.0,4474.0,HADOOP-17894,CredentialProviderFactory.getProviders() recursion loading JCEKS file from s3a,Sub-task,Resolved,Fixed,0,0,,
ce7a5bfbd3cb55afda265d105ff10ba2e2874a3f,Masatake Iwasaki,2021-09-08 18:10:50+09:00,GitHub,2021-09-08 18:10:50+09:00,HADOOP-17899. Avoid using implicit dependency on junit-jupiter-api. (#3399),['e183ec8998d0272884b73df7eb1a6da5adf1040a'],1.0,1.0,3.0,2.0,60.0,HADOOP-17899,Avoid using implicit dependency on junit-jupiter-api,Bug,Resolved,Fixed,0,0,,
5428d36b56fab319ab68258139d6133ded9bbafc,Szilard Nemeth,2021-09-08 17:27:22+02:00,Szilard Nemeth,2021-09-08 17:27:41+02:00,HADOOP-17857. Check real user ACLs in addition to proxied user ACLs. Contributed by Eric Payne,['5e166898aaa5cc16b37bc72b09a7d348bf12e3d6'],2.0,2.0,27.0,3.0,548.0,HADOOP-17857,Check real user ACLs in addition to proxied user ACLs,Improvement,Resolved,Fixed,0,0,,
e70883664153a21eb0ab63b8922277dae391c3bc,Liang-Chi Hsieh,2021-09-08 21:23:25-07:00,GitHub,2021-09-08 21:23:25-07:00,HADOOP-17887. Remove the wrapper class GzipOutputStream (#3377),['bddc9bf63c3adb3d7445547bd1f8272e53b40bf7'],3.0,3.0,43.0,102.0,1155.0,HADOOP-17887,Remove GzipOutputStream,Improvement,Resolved,Fixed,0,0,,
4ced012f3301d0848680fdf0ef2972da9b3e1298,Adam Binford,2021-09-09 03:49:40-04:00,GitHub,2021-09-09 16:49:40+09:00,"HADOOP-17804. Expose prometheus metrics only after a flush and dedupe with tag values (#3369)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['e70883664153a21eb0ab63b8922277dae391c3bc'],2.0,2.0,168.0,40.0,257.0,HADOOP-17804,Prometheus metrics only include the last set of labels,Bug,Resolved,Fixed,0,0,,
827e19271a8808f1ebdc3f442899d3a70b93505e,pbacsko,2021-09-11 01:01:37+02:00,GitHub,2021-09-10 16:01:37-07:00,HADOOP-17901. Performance degradation in Text.append() after HADOOP-1… (#3411),['971f1b8b0a37b4d3eafdecf705afa4f684253e26'],1.0,1.0,5.0,3.0,442.0,HADOOP-17901,Performance degradation in Text.append() after HADOOP-16951,Bug,Resolved,Fixed,0,0,,
d9eb5ad6d3dd53e7e20e871b3cde0a4809fa129d,Ayush Saxena,2021-09-13 22:38:39+05:18,GitHub,2021-09-13 22:38:39+05:18,HADOOP-17900. Move ClusterStorageCapacityExceededException to Public from LimitedPrivate. (#3404). Contributed by Ayush Saxena.,['17c58ac959015f69fffa912bcb30802e2d6272e9'],6.0,6.0,6.0,6.0,198.0,HADOOP-17900,Move ClusterStorageCapacityExceededException to Public from LimitedPrivate,Improvement,Resolved,Fixed,0,0,,
3aa76f7e48c34a3f665ed2eb1ba633e983a81cd4,Weihao Zheng,2021-09-16 01:37:21+08:00,GitHub,2021-09-15 22:55:21+05:18,"HADOOP-17907. FileUtil#fullyDelete deletes contents of sym-linked directory when symlink cannot be deleted because of local fs fault (#3431). Contributed by Weihao Zheng. 

Signed-off-by: Ayush Saxena <ayushsaxena@apache.org>",['3ecaa39668b396a62c495ce7f4b837d795b61e93'],2.0,2.0,31.0,1.0,2273.0,HADOOP-17907,FileUtil#fullyDelete deletes contents of sym-linked directory when symlink cannot be deleted because of local fs fault,Bug,Resolved,Fixed,0,0,,
52c024cc3aac2571e60e69c7f8b620299aad8e27,Mehakmeet Singh,2021-09-16 02:45:28+05:18,GitHub,2021-09-15 22:27:28+01:00,"HADOOP-17195. OutOfMemory error while performing hdfs CopyFromLocal to ABFS (#3406)


This migrates the fs.s3a-server-side encryption configuration options
to a name which covers client-side encryption too.

fs.s3a.server-side-encryption-algorithm becomes fs.s3a.encryption.algorithm
fs.s3a.server-side-encryption.key becomes fs.s3a.encryption.key

The existing keys remain valid, simply deprecated and remapped
to the new values. If you want server-side encryption options
to be picked up regardless of hadoop versions, use
the old keys.

(the old key also works for CSE, though as no version of Hadoop
with CSE support has shipped without this remapping, it's less
relevant)


Contributed by: Mehakmeet Singh",['43f0a34dd48eb7f1018fe93a5c7e9e4e29c2ba2f'],20.0,19.0,2204.0,277.0,5825.0,HADOOP-17195,Intermittent OutOfMemory error while performing hdfs CopyFromLocal to abfs ,Sub-task,Resolved,Fixed,10000,24,2142,0
c54bf199783591395432a06a0b4190f5ccad84e4,Mehakmeet Singh,2021-09-16 02:47:22+05:18,GitHub,2021-09-15 22:29:22+01:00,"HADOOP-17871. S3A CSE: minor tuning (#3412)


This migrates the fs.s3a-server-side encryption configuration options
to a name which covers client-side encryption too.

fs.s3a.server-side-encryption-algorithm becomes fs.s3a.encryption.algorithm
fs.s3a.server-side-encryption.key becomes fs.s3a.encryption.key

The existing keys remain valid, simply deprecated and remapped
to the new values. If you want server-side encryption options
to be picked up regardless of hadoop versions, use
the old keys.

(the old key also works for CSE, though as no version of Hadoop
with CSE support has shipped without this remapping, it's less
relevant)


Contributed by: Mehakmeet Singh",['10f3abeae76863222f59ce6b80c508100d07fcfd'],30.0,25.0,229.0,172.0,10148.0,HADOOP-17871,S3A CSE: minor tuning,Sub-task,Resolved,Fixed,0,0,,
71a601241c140954cc178d75ea6afdb98a97d296,litao,2021-09-17 14:45:14+08:00,GitHub,2021-09-17 14:45:14+08:00,HADOOP-17914. Print RPC response length in the exception message (#3436),['f5c76c8e3193d5311c19f7c564e491b148c0f5cc'],2.0,2.0,6.0,4.0,2776.0,HADOOP-17914,Print RPC response length in the exception message,Improvement,Resolved,Fixed,0,0,,
5ebcd4bb9270c238e91c7fabcecad6467a80f571,Steve Loughran,2021-09-17 11:06:13+01:00,Steve Loughran,2021-09-17 11:06:13+01:00,"HADOOP-17126. implement non-guava Precondition checkNotNull

This adds a new class org.apache.hadoop.util.Preconditions which is

* @Private/@Unstable
* Intended to allow us to move off Google Guava
* Is designed to be trivially backportable
  (i.e contains no references to guava classes internally)

Please use this instead of the guava equivalents, where possible.

Contributed by: Ahmed Hussein

Change-Id: Ic392451bcfe7d446184b7c995734bcca8c07286e",['7c25a77911ec30100576de0ddbbe0679a8c0370b'],2.0,2.0,285.0,0.0,129.0,HADOOP-17126,implement non-guava Precondition checkNotNull,Sub-task,Resolved,Fixed,0,0,,
ae2c5ccfcf75a89c60ec6e4a339b46131f9134be,Neil,2021-09-21 09:43:50+08:00,GitHub,2021-09-21 10:43:50+09:00,"HADOOP-17893. Improve PrometheusSink for Namenode TopMetrics (#3426)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['feee41aa00c3d33096013674aef4e8f26af4f364'],2.0,2.0,147.0,3.0,366.0,HADOOP-17893,Improve PrometheusSink for Namenode TopMetrics,Improvement,Resolved,Fixed,0,0,,
acffe203b8128989a1cde872dc5576c810e5a0f0,Mehakmeet Singh,2021-09-21 17:06:06+05:18,GitHub,2021-09-21 12:48:06+01:00,"HADOOP-17195. ABFS: OutOfMemory error while uploading huge files (#3446)


Addresses the problem of processes running out of memory when
there are many ABFS output streams queuing data to upload,
especially when the network upload bandwidth is less than the rate
data is generated.

ABFS Output streams now buffer their blocks of data to
""disk"", ""bytebuffer"" or ""array"", as set in
""fs.azure.data.blocks.buffer""

When buffering via disk, the location for temporary storage
is set in ""fs.azure.buffer.dir""

For safe scaling: use ""disk"" (default); for performance, when
confident that upload bandwidth will never be a bottleneck,
experiment with the memory options.

The number of blocks a single stream can have queued for uploading
is set in ""fs.azure.block.upload.active.blocks"".
The default value is 20.

Contributed by Mehakmeet Singh.",['ae2c5ccfcf75a89c60ec6e4a339b46131f9134be'],19.0,18.0,2222.0,279.0,5811.0,HADOOP-17195,Intermittent OutOfMemory error while performing hdfs CopyFromLocal to abfs ,Sub-task,Resolved,Fixed,0,0,,
138add2cb2233850daa9058e6b93f50bbc342db3,Liang-Chi Hsieh,2021-09-22 07:59:28-07:00,GitHub,2021-09-22 07:59:28-07:00,HADOOP-17868. Add more tests for BuiltInGzipCompressor (#3336),['c7e7b2f907e86f169a75a9e0745f057500a7587e'],1.0,1.0,167.0,0.0,1013.0,HADOOP-17868,Add more test for the BuiltInGzipCompressor,Test,Resolved,Fixed,0,0,,
9d44f503dbf2f23faa162def60e46c5c8602cce6,Viraj Jasani,2021-09-27 06:30:47+05:18,GitHub,2021-09-27 10:12:47+09:00,"HADOOP-17910. [JDK 17] TestNetUtils fails (#3481)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['1397cf24966cd98a74a94d37aaa9a09ba2aa7967'],1.0,1.0,8.0,1.0,621.0,HADOOP-17910,[JDK 17] TestNetUtils fails,Sub-task,Resolved,Fixed,0,0,,
7ed949600da1684098b89acdf46673cf5d9552f3,Chao Sun,2021-09-27 13:56:22-07:00,GitHub,2021-09-27 13:56:22-07:00,HADOOP-17936. Fix test failure after reverting HADOOP-16878 (#3482),['ae6cd4cea5a73e7077bd2ae074d2d89758c5d0ae'],1.0,1.0,4.0,5.0,60.0,HADOOP-17936,TestLocalFSCopyFromLocal.testDestinationFileIsToParentDirectory failure after reverting HADOOP-16878,Test,Resolved,Fixed,0,0,,
7097e5b793de68880ace8413f3be3ccd9d6d7e3c,pbacsko,2021-09-30 02:25:29+02:00,GitHub,2021-09-29 17:25:29-07:00,HADOOP-17905. Modify Text.ensureCapacity() to efficiently max out the… (#3423),['2fda61fac6c9cbd43dfc58cd0ff069282b5835e0'],1.0,1.0,13.0,3.0,445.0,HADOOP-17905,Modify Text.ensureCapacity() to efficiently max out the backing array size,Improvement,Resolved,Fixed,0,0,,
211db3fe0804b47967b4e103f61a12370ee953e3,litao,2021-10-01 10:21:14+08:00,GitHub,2021-10-01 10:21:14+08:00,"HADOOP-17938. Print lockWarningThreshold in InstrumentedLock#logWarni… (#3485)

Reviewed-by: Hui Fei <ferhui@apache.org>",['ed8e8793205a4c98e5a722875ea7b96b3181644d'],1.0,1.0,4.0,4.0,188.0,HDFS-16246,Print lockWarningThreshold in InstrumentedLock#logWarning and InstrumentedLock#logWaitWarning,Improvement,Resolved,Fixed,0,0,2145,3
0c498f21dee7a5bbf91ad8afbfb372d08bacce6c,Ahmed Hussein,2021-10-01 02:17:10-05:00,GitHub,2021-10-01 15:17:10+08:00,"HADOOP-17929. implement non-guava Precondition checkArgument (#3473)

Reviewed-by: Viraj Jasani <vjasani@apache.org>",['1789c7c8c0fe0b9e6738fe2180c81c65bf7b75f2'],2.0,2.0,192.0,1.0,242.0,HADOOP-17929,implement non-guava Precondition checkArgument,Sub-task,Resolved,Fixed,0,0,,
c36f9402dc082a8903cf6e7fdca128658b11c59d,Ahmed Hussein,2021-10-06 20:55:00-05:00,GitHub,2021-10-07 10:55:00+09:00,"HADOOP-17930. implement non-guava Precondition checkState (#3522)

Reviewed-by: Viraj Jasani <vjasani@apache.org>
Signed-off-by: Takanobu Asanuma <tasanuma@apache.org>",['e12cd0c6388550bc71b714bf937186a0346ff54c'],2.0,2.0,192.0,0.0,354.0,HADOOP-17930,implement non-guava Precondition checkState,Sub-task,Resolved,Fixed,0,0,,
8071dbb9c6b4a654d5e1e7c8e3b4d2ca1a736d53,Viraj Jasani,2021-10-07 07:16:29+05:18,GitHub,2021-10-07 10:58:29+09:00,"HADOOP-17950. Provide replacement for deprecated APIs of commons-io IOUtils (#3515)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['c36f9402dc082a8903cf6e7fdca128658b11c59d'],18.0,18.0,64.0,30.0,6948.0,HADOOP-17950,Provide replacement for deprecated APIs of commons-io IOUtils,Task,Resolved,Fixed,0,0,,
e103c83765898f756f88c27b2243c8dd3098a989,Viraj Jasani,2021-10-07 07:41:35+05:18,GitHub,2021-10-07 11:23:35+09:00,"HADOOP-17952. Replace Guava VisibleForTesting by Hadoop's own annotation in hadoop-common-project modules (#3503)

Reviewed-by: Ahmed Hussein <ahussein@apache.org>",['8071dbb9c6b4a654d5e1e7c8e3b4d2ca1a736d53'],159.0,154.0,151.0,154.0,51817.0,HADOOP-17952,Replace Guava VisibleForTesting by Hadoop's own annotation in hadoop-common-project modules,Sub-task,Resolved,Fixed,0,0,,
97c0f968792e1a45a1569a3184af7b114fc8c022,Xing Lin,2021-10-13 13:43:47-07:00,Konstantin V Shvachko,2021-10-13 13:44:00-07:00,HADOOP-16532. Fix TestViewFsTrash to use the correct homeDir. Contributed by Xing Lin. (#3514),['107fe227eb0f9694cf316da8f0ef56654909ddd0'],2.0,2.0,19.0,27.0,914.0,HADOOP-16532,Fix TestViewFsTrash to use the correct homeDir.,Bug,Resolved,Fixed,0,0,,
1151edf12ed0acdabd3f263e5575175c5cb5f49a,Viraj Jasani,2021-10-14 09:25:24+05:18,GitHub,2021-10-14 13:07:24+09:00,"HADOOP-17956. Replace all default Charset usage with UTF-8 (#3529)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['7279fe8661d694fb0775f4f84333c1317f4e6899'],34.0,34.0,92.0,124.0,12826.0,HADOOP-17956,Replace all default Charset usage with UTF-8,Task,Resolved,Fixed,0,0,,
cb2b7970ee190edca3b1a33427e629e32acf0ad7,Ahmed Hussein,2021-10-14 05:04:00-05:00,GitHub,2021-10-14 19:04:00+09:00,HADOOP-17123. remove guava Preconditions from Hadoop-common-project modules (#3543),['d336227e5c63a70db06ac26697994c96ed89d230'],143.0,138.0,171.0,195.0,40553.0,HADOOP-17123,remove guava Preconditions from Hadoop-common-project modules,Sub-task,Resolved,Fixed,0,0,,
cb8c98fbb02847916e23ffaa60b0b54694d056d7,Mehakmeet Singh,2021-10-19 15:16:27+05:18,GitHub,2021-10-19 10:58:27+01:00,"HADOOP-17953. S3A: Tests to lookup global or per-bucket configuration for encryption algorithm (#3525)


Followup to S3-CSE work of HADOOP-13887

Contributed by Mehakmeet Singh",['5337bebcc53a0144311877362787ed9ece0cb118'],3.0,3.0,22.0,11.0,754.0,HADOOP-17953,S3A: ITestS3AFileContextStatistics test to lookup global or per-bucket configuration for encryption algorithm,Bug,Resolved,Fixed,0,0,,
2194b9714eac8ba624e66c80b4fe739065d94d28,Steve Loughran,2021-10-19 11:03:37+01:00,GitHub,2021-10-19 15:21:37+05:18,"HADOOP-17945. JsonSerialization raises EOFException reading JSON data stored on google GCS (#3501)


Contributed By: Steve Loughran",['cb8c98fbb02847916e23ffaa60b0b54694d056d7'],3.0,3.0,80.0,20.0,384.0,HADOOP-17945,JsonSerialization raises EOFException reading JSON data stored on google GCS,Bug,Resolved,Fixed,0,0,,
516f36c6f14c917d85df681b86349d7416693000,Viraj Jasani,2021-10-21 13:12:25+05:18,GitHub,2021-10-21 16:54:25+09:00,HADOOP-17967. Keep restrict-imports-enforcer-rule for Guava VisibleForTesting in hadoop-main pom (#3555),['d2869940094d330434f3e82d16b1cad3c6023437'],28.0,1.0,3.0,3.0,2848.0,HADOOP-17967,Keep restrict-imports-enforcer-rule for Guava VisibleForTesting in hadoop-main pom,Task,Resolved,Fixed,0,0,2144,-1
7fb1bb8f35bfca1dc9818b06023263cd4721caf5,litao,2021-11-12 22:42:18+08:00,GitHub,2021-11-12 20:00:18+05:18,"HADOOP-18005. Correct log format for LdapGroupsMapping (#3647). Contributed by tomscut.

Signed-off-by: Ayush Saxena <ayushsaxena@apache.org>",['e220e88eca26311af707f7969da36d402f022a8d'],1.0,1.0,1.0,1.0,689.0,HADOOP-18005,Correct log format for LdapGroupsMapping,Wish,Resolved,Fixed,0,0,,
573b358fce6dfc2da8213f3a4d88936cb52b0c12,litao,2021-11-15 21:44:49+08:00,GitHub,2021-11-15 22:44:49+09:00,HADOOP-18003. Add a method appendIfAbsent for CallerContext (#3644),['60acf8434dd829ec10b2f4b6563d7d9e09520d64'],2.0,2.0,51.0,0.0,213.0,HADOOP-18003,Add a method appendIfAbsent for CallerContext,New Feature,Resolved,Fixed,0,0,,
e14a2dcbbacdb7b25f1015ddeb6a6446a76faf54,Viraj Jasani,2021-11-15 19:15:24+05:18,GitHub,2021-11-15 22:57:24+09:00,"HADOOP-18006. maven-enforcer-plugin's execution of banned-illegal-imports gets overridden in child poms (#3648)

Reviewed-by: Ahmed Hussein <ahussein@apache.org>",['573b358fce6dfc2da8213f3a4d88936cb52b0c12'],11.0,1.0,1.0,1.0,148.0,HADOOP-18006,maven-enforcer-plugin's execution of banned-illegal-imports gets overridden in child poms,Bug,Resolved,Fixed,0,0,,
