hash,author,author_date,committer,committer_date,msg,parents,num_of_files,num_of_modified_java_files,modified_java_file_name,change_type,changed_methods,added_lines,deleted_lines,nloc,file_old_path,file_new_path,jira issue key,summary,issue type,status,resolution
,,,,,,,,,KDiag.java,ModificationType.MODIFY,['KDiag::dump'],2.0,2.0,719.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\KDiag.java,,,,,
,,,,,,,,,ProviderUtils.java,ModificationType.MODIFY,['ProviderUtils::locatePassword'],2.0,3.0,161.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\ProviderUtils.java,,,,,
,,,,,,,,,ShellBasedIdMapping.java,ModificationType.MODIFY,['ShellBasedIdMapping::updateMapInternal'],1.0,3.0,508.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\ShellBasedIdMapping.java,,,,,
,,,,,,,,,ReflectionUtils.java,ModificationType.MODIFY,"['ReflectionUtils::logThreadInfo', 'ReflectionUtils::logThreadInfo']",3.0,3.0,273.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\ReflectionUtils.java,,,,,
,,,,,,,,,Shell.java,ModificationType.MODIFY,['Shell::runCommand'],5.0,5.0,770.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\Shell.java,,,,,
,,,,,,,,,TestTextCommand.java,ModificationType.MODIFY,['TestTextCommand::inputStreamToString'],2.0,2.0,184.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\fs\shell\TestTextCommand.java,,,,,
,,,,,,,,,TestKDiag.java,ModificationType.MODIFY,['TestKDiag::dump'],2.0,2.0,171.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\security\TestKDiag.java,,,,,
,,,,,,,,,TestWebDelegationToken.java,ModificationType.MODIFY,"['TestWebDelegationToken::testHttpUGI', 'TestWebDelegationToken::testDelegationTokenAuthenticatedURLWithNoDT', 'TestWebDelegationToken::testFallbackToPseudoDelegationTokenAuthenticator', 'TestWebDelegationToken::testProxyUser', 'TestWebDelegationToken::testIpaddressCheck']",10.0,15.0,855.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\security\token\delegation\web\TestWebDelegationToken.java,,,,,
,,,,,,,,,StatUtils.java,ModificationType.MODIFY,['StatUtils::getPermissionStringFromProcess'],4.0,5.0,87.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\test\StatUtils.java,,,,,
,,,,,,,,,TestApplicationClassLoader.java,ModificationType.MODIFY,['TestApplicationClassLoader::testGetResource'],2.0,2.0,108.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\util\TestApplicationClassLoader.java,,,,,
,,,,,,,,,AbstractSecureRegistryTest.java,ModificationType.MODIFY,['AbstractSecureRegistryTest::setupKDCAndPrincipals'],2.0,2.0,242.0,,hadoop-common-project\hadoop-registry\src\test\java\org\apache\hadoop\registry\secure\AbstractSecureRegistryTest.java,,,,,
,,,,,,,,,TestSecureLogins.java,ModificationType.MODIFY,"['TestSecureLogins::testKerberosAuth', 'TestSecureLogins::testClientLogin']",3.0,5.0,189.0,,hadoop-common-project\hadoop-registry\src\test\java\org\apache\hadoop\registry\secure\TestSecureLogins.java,,,,,
,,,,,,,,,TestHttpFSServer.java,ModificationType.MODIFY,['TestHttpFSServer::testNoRedirect'],2.0,3.0,1522.0,,hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\fs\http\server\TestHttpFSServer.java,,,,,
,,,,,,,,,CancelCommand.java,ModificationType.MODIFY,['CancelCommand::execute'],2.0,2.0,85.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\diskbalancer\command\CancelCommand.java,,,,,
,,,,,,,,,ExecuteCommand.java,ModificationType.MODIFY,['ExecuteCommand::execute'],2.0,2.0,73.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\diskbalancer\command\ExecuteCommand.java,,,,,
,,,,,,,,,TestHdfsTextCommand.java,ModificationType.MODIFY,['TestHdfsTextCommand::inputStreamToString'],2.0,2.0,173.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\fs\shell\TestHdfsTextCommand.java,,,,,
,,,,,,,,,TestOfflineImageViewerForXAttr.java,ModificationType.MODIFY,"['TestOfflineImageViewerForXAttr::testWebImageViewerForGetXAttrsWithOutParameters', 'TestOfflineImageViewerForXAttr::testWebImageViewerForGetXAttrsWithParameters', 'TestOfflineImageViewerForXAttr::testWebImageViewerForGetXAttrsWithCodecParameters', 'TestOfflineImageViewerForXAttr::testWebImageViewerForListXAttrs']",5.0,9.0,192.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\tools\offlineImageViewer\TestOfflineImageViewerForXAttr.java,,,,,
,,,,,,,,,TestWebHDFS.java,ModificationType.MODIFY,['TestWebHDFS::checkResponseContainsLocation'],1.0,2.0,1776.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\web\TestWebHDFS.java,,,,,
,,,,,,,,,TestJavaSerialization.java,ModificationType.MODIFY,['TestJavaSerialization::testMapReduceJob'],2.0,3.0,129.0,,hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-jobclient\src\test\java\org\apache\hadoop\mapred\TestJavaSerialization.java,,,,,
,,,,,,,,,TestFrameworkUploader.java,ModificationType.MODIFY,['TestFrameworkUploader::testNativeIO'],2.0,3.0,419.0,,hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-uploader\src\test\java\org\apache\hadoop\mapred\uploader\TestFrameworkUploader.java,,,,,
,,,,,,,,,ResourceGzMojo.java,ModificationType.MODIFY,['ResourceGzMojo::GZConsumer::accept'],2.0,2.0,91.0,,hadoop-maven-plugins\src\main\java\org\apache\hadoop\maven\plugin\resourcegz\ResourceGzMojo.java,,,,,
,,,,,,,,,TestHadoopArchiveLogs.java,ModificationType.MODIFY,['TestHadoopArchiveLogs::_testGenerateScript'],2.0,3.0,385.0,,hadoop-tools\hadoop-archive-logs\src\test\java\org\apache\hadoop\tools\TestHadoopArchiveLogs.java,,,,,
,,,,,,,,,TestS3AInputStreamRetry.java,ModificationType.MODIFY,['TestS3AInputStreamRetry::getMockedInputStream'],2.0,3.0,136.0,,hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\s3a\TestS3AInputStreamRetry.java,,,,,
,,,,,,,,,ITestS3SelectCLI.java,ModificationType.MODIFY,['ITestS3SelectCLI::testLandsatToFile'],2.0,3.0,260.0,,hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\s3a\select\ITestS3SelectCLI.java,,,,,
,,,,,,,,,ServiceScheduler.java,ModificationType.MODIFY,['ServiceScheduler::createConfigFileCache'],2.0,2.0,927.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-applications\hadoop-yarn-services\hadoop-yarn-services-core\src\main\java\org\apache\hadoop\yarn\service\ServiceScheduler.java,,,,,
,,,,,,,,,ProviderUtils.java,ModificationType.MODIFY,['ProviderUtils::resolvePlainTemplateAndSaveOnHdfs'],2.0,3.0,367.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-applications\hadoop-yarn-services\hadoop-yarn-services-core\src\main\java\org\apache\hadoop\yarn\service\provider\ProviderUtils.java,,,,,
,,,,,,,,,DockerClientConfigHandler.java,ModificationType.MODIFY,['DockerClientConfigHandler::readCredentialsFromConfigFile'],1.0,1.0,118.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-common\src\main\java\org\apache\hadoop\yarn\util\DockerClientConfigHandler.java,,,,,
,,,,,,,,,DefaultSubClusterResolverImpl.java,ModificationType.MODIFY,['DefaultSubClusterResolverImpl::load'],2.0,2.0,102.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\federation\resolver\DefaultSubClusterResolverImpl.java,,,,,
,,,,,,,,,LogServlet.java,ModificationType.MODIFY,['LogServlet::createEmptyStream'],2.0,2.0,399.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\webapp\LogServlet.java,,,,,
,,,,,,,,,ContainerExecutor.java,ModificationType.MODIFY,['ContainerExecutor::reacquireContainer'],2.0,3.0,468.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\ContainerExecutor.java,,,,,
,,,,,,,,,CGroupElasticMemoryController.java,ModificationType.MODIFY,['CGroupElasticMemoryController::run'],3.0,4.0,322.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\linux\resources\CGroupElasticMemoryController.java,,,,,
,,,,,,,,,TestContainerExecutor.java,ModificationType.MODIFY,['TestContainerExecutor::testAcquireWithExitCodeTimeout'],4.0,6.0,236.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\TestContainerExecutor.java,,,,,
,,,,,,,,,TestCGroupElasticMemoryController.java,ModificationType.MODIFY,"['TestCGroupElasticMemoryController::testMultipleOOMEvents', 'TestCGroupElasticMemoryController::testStopBeforeStart', 'TestCGroupElasticMemoryController::testNothingToKill', 'TestCGroupElasticMemoryController::testInfiniteOOM']",8.0,12.0,230.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\linux\resources\TestCGroupElasticMemoryController.java,,,,,
,,,,,,,,,TestPlacementRuleFS.java,ModificationType.MODIFY,['TestPlacementRuleFS::createConf'],2.0,3.0,149.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\placement\TestPlacementRuleFS.java,,,,,
cb2b7970ee190edca3b1a33427e629e32acf0ad7,Ahmed Hussein,2021-10-14 05:04:00-05:00,GitHub,2021-10-14 19:04:00+09:00,HADOOP-17123. remove guava Preconditions from Hadoop-common-project modules (#3543),['d336227e5c63a70db06ac26697994c96ed89d230'],143.0,138.0,,,,,,,,,HADOOP-17123,remove guava Preconditions from Hadoop-common-project modules,Sub-task,Resolved,Fixed
,,,,,,,,,AuthenticationHandlerUtil.java,ModificationType.MODIFY,"['AuthenticationHandlerUtil::getAuthenticationHandlerClassName', 'AuthenticationHandlerUtil::matchAuthScheme']",12.0,6.0,52.0,,hadoop-common-project\hadoop-auth\src\main\java\org\apache\hadoop\security\authentication\server\AuthenticationHandlerUtil.java,,,,,
,,,,,,,,,LdapAuthenticationHandler.java,ModificationType.MODIFY,['LdapAuthenticationHandler::init'],12.0,8.0,214.0,,hadoop-common-project\hadoop-auth\src\main\java\org\apache\hadoop\security\authentication\server\LdapAuthenticationHandler.java,,,,,
,,,,,,,,,MultiSchemeAuthenticationHandler.java,ModificationType.MODIFY,"['MultiSchemeAuthenticationHandler::init', 'MultiSchemeAuthenticationHandler::initializeAuthHandler']",11.0,8.0,141.0,,hadoop-common-project\hadoop-auth\src\main\java\org\apache\hadoop\security\authentication\server\MultiSchemeAuthenticationHandler.java,,,,,
,,,,,,,,,Configuration.java,ModificationType.MODIFY,[],1.0,1.0,2296.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\conf\Configuration.java,,,,,
,,,,,,,,,ReconfigurableBase.java,ModificationType.MODIFY,[],1.0,1.0,162.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\conf\ReconfigurableBase.java,,,,,
,,,,,,,,,CryptoInputStream.java,ModificationType.MODIFY,[],1.0,1.0,641.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\CryptoInputStream.java,,,,,
,,,,,,,,,CryptoOutputStream.java,ModificationType.MODIFY,[],1.0,2.0,213.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\CryptoOutputStream.java,,,,,
,,,,,,,,,CryptoStreamUtils.java,ModificationType.MODIFY,[],1.0,1.0,53.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\CryptoStreamUtils.java,,,,,
,,,,,,,,,JceCtrCryptoCodec.java,ModificationType.MODIFY,[],1.0,1.0,128.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\JceCtrCryptoCodec.java,,,,,
,,,,,,,,,OpensslCipher.java,ModificationType.MODIFY,[],1.0,2.0,162.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\OpensslCipher.java,,,,,
,,,,,,,,,OpensslCtrCryptoCodec.java,ModificationType.MODIFY,[],1.0,1.0,132.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\OpensslCtrCryptoCodec.java,,,,,
,,,,,,,,,JavaKeyStoreProvider.java,ModificationType.MODIFY,[],1.0,1.0,548.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\key\JavaKeyStoreProvider.java,,,,,
,,,,,,,,,KeyProviderCryptoExtension.java,ModificationType.MODIFY,[],1.0,2.0,303.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\key\KeyProviderCryptoExtension.java,,,,,
,,,,,,,,,KMSClientProvider.java,ModificationType.MODIFY,[],1.0,1.0,997.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\key\kms\KMSClientProvider.java,,,,,
,,,,,,,,,LoadBalancingKMSClientProvider.java,ModificationType.MODIFY,[],1.0,1.0,481.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\key\kms\LoadBalancingKMSClientProvider.java,,,,,
,,,,,,,,,ValueQueue.java,ModificationType.MODIFY,[],1.0,1.0,277.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\key\kms\ValueQueue.java,,,,,
,,,,,,,,,OpensslSecureRandom.java,ModificationType.MODIFY,[],2.0,2.0,60.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\crypto\random\OpensslSecureRandom.java,,,,,
,,,,,,,,,ByteBufferUtil.java,ModificationType.MODIFY,[],1.0,2.0,80.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\ByteBufferUtil.java,,,,,
,,,,,,,,,ChecksumFileSystem.java,ModificationType.MODIFY,[],1.0,1.0,657.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\ChecksumFileSystem.java,,,,,
,,,,,,,,,FSDataOutputStreamBuilder.java,ModificationType.MODIFY,[],1.0,1.0,129.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FSDataOutputStreamBuilder.java,,,,,
,,,,,,,,,FSInputStream.java,ModificationType.MODIFY,[],1.0,1.0,93.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FSInputStream.java,,,,,
,,,,,,,,,FileContext.java,ModificationType.MODIFY,[],1.0,2.0,1203.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FileContext.java,,,,,
,,,,,,,,,FileEncryptionInfo.java,ModificationType.MODIFY,[],2.0,2.0,73.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FileEncryptionInfo.java,,,,,
,,,,,,,,,FileSystem.java,ModificationType.MODIFY,[],2.0,3.0,2119.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FileSystem.java,,,,,
,,,,,,,,,FileSystemStorageStatistics.java,ModificationType.MODIFY,[],1.0,1.0,111.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FileSystemStorageStatistics.java,,,,,
,,,,,,,,,FsUrlConnection.java,ModificationType.MODIFY,[],1.0,1.0,50.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\FsUrlConnection.java,,,,,
,,,,,,,,,GlobalStorageStatistics.java,ModificationType.MODIFY,[],1.0,1.0,76.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\GlobalStorageStatistics.java,,,,,
,,,,,,,,,Globber.java,ModificationType.MODIFY,[],1.0,1.0,295.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\Globber.java,,,,,
,,,,,,,,,PartialListing.java,ModificationType.MODIFY,[],1.0,1.0,45.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\PartialListing.java,,,,,
,,,,,,,,,UnionStorageStatistics.java,ModificationType.MODIFY,[],1.0,1.0,85.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\UnionStorageStatistics.java,,,,,
,,,,,,,,,XAttrCodec.java,ModificationType.MODIFY,[],1.0,2.0,55.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\XAttrCodec.java,,,,,
,,,,,,,,,FTPFileSystem.java,ModificationType.MODIFY,[],1.0,1.0,520.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\ftp\FTPFileSystem.java,,,,,
,,,,,,,,,AbstractFSBuilderImpl.java,ModificationType.MODIFY,[],2.0,2.0,157.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\impl\AbstractFSBuilderImpl.java,,,,,
,,,,,,,,,AbstractMultipartUploader.java,ModificationType.MODIFY,['AbstractMultipartUploader::checkPath'],2.0,4.0,61.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\impl\AbstractMultipartUploader.java,,,,,
,,,,,,,,,FileSystemMultipartUploader.java,ModificationType.MODIFY,[],1.0,1.0,192.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\impl\FileSystemMultipartUploader.java,,,,,
,,,,,,,,,FsLinkResolution.java,ModificationType.MODIFY,[],1.0,2.0,34.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\impl\FsLinkResolution.java,,,,,
,,,,,,,,,MultipartUploaderBuilderImpl.java,ModificationType.MODIFY,[],1.0,1.0,124.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\impl\MultipartUploaderBuilderImpl.java,,,,,
,,,,,,,,,PathCapabilitiesSupport.java,ModificationType.MODIFY,[],1.0,1.0,19.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\impl\PathCapabilitiesSupport.java,,,,,
,,,,,,,,,WrappedIOException.java,ModificationType.MODIFY,[],1.0,2.0,20.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\impl\WrappedIOException.java,,,,,
,,,,,,,,,AclStatus.java,ModificationType.MODIFY,[],1.0,1.0,130.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\permission\AclStatus.java,,,,,
,,,,,,,,,SnapshotCommands.java,ModificationType.MODIFY,[],1.0,2.0,123.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\shell\SnapshotCommands.java,,,,,
,,,,,,,,,XAttrCommands.java,ModificationType.MODIFY,[],1.0,2.0,144.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\shell\XAttrCommands.java,,,,,
,,,,,,,,,IOStatisticsSnapshot.java,ModificationType.MODIFY,[],1.0,1.0,153.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\statistics\IOStatisticsSnapshot.java,,,,,
,,,,,,,,,DynamicIOStatisticsBuilder.java,ModificationType.MODIFY,[],1.0,1.0,91.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\statistics\impl\DynamicIOStatisticsBuilder.java,,,,,
,,,,,,,,,WrappedIOStatistics.java,ModificationType.MODIFY,[],1.0,2.0,46.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\statistics\impl\WrappedIOStatistics.java,,,,,
,,,,,,,,,DataBlocks.java,ModificationType.MODIFY,[],1.0,1.0,617.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\store\DataBlocks.java,,,,,
,,,,,,,,,InodeTree.java,ModificationType.MODIFY,[],1.0,1.0,631.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\viewfs\InodeTree.java,,,,,
,,,,,,,,,ViewFileSystem.java,ModificationType.MODIFY,[],1.0,1.0,1407.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\viewfs\ViewFileSystem.java,,,,,
,,,,,,,,,ViewFs.java,ModificationType.MODIFY,[],1.0,1.0,1103.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\viewfs\ViewFs.java,,,,,
,,,,,,,,,ActiveStandbyElector.java,ModificationType.MODIFY,[],2.0,2.0,772.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ha\ActiveStandbyElector.java,,,,,
,,,,,,,,,FailoverController.java,ModificationType.MODIFY,[],1.0,1.0,165.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ha\FailoverController.java,,,,,
,,,,,,,,,HealthMonitor.java,ModificationType.MODIFY,[],1.0,1.0,202.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ha\HealthMonitor.java,,,,,
,,,,,,,,,ZKFailoverController.java,ModificationType.MODIFY,[],2.0,2.0,716.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ha\ZKFailoverController.java,,,,,
,,,,,,,,,HttpServer2.java,ModificationType.MODIFY,[],1.0,1.0,1362.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\http\HttpServer2.java,,,,,
,,,,,,,,,DataOutputBuffer.java,ModificationType.MODIFY,[],1.0,2.0,70.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\io\DataOutputBuffer.java,,,,,
,,,,,,,,,ReadaheadPool.java,ModificationType.MODIFY,[],1.0,1.0,144.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\io\ReadaheadPool.java,,,,,
,,,,,,,,,CodecUtil.java,ModificationType.MODIFY,[],1.0,1.0,177.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\io\erasurecode\CodecUtil.java,,,,,
,,,,,,,,,AsyncCallHandler.java,ModificationType.MODIFY,[],1.0,1.0,278.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\io\retry\AsyncCallHandler.java,,,,,
,,,,,,,,,CallReturn.java,ModificationType.MODIFY,[],1.0,1.0,46.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\io\retry\CallReturn.java,,,,,
,,,,,,,,,Client.java,ModificationType.MODIFY,[],1.0,1.0,1341.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\Client.java,,,,,
,,,,,,,,,ClientId.java,ModificationType.MODIFY,[],1.0,2.0,50.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\ClientId.java,,,,,
,,,,,,,,,DecayRpcScheduler.java,ModificationType.MODIFY,[],1.0,1.0,840.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\DecayRpcScheduler.java,,,,,
,,,,,,,,,RetryCache.java,ModificationType.MODIFY,[],2.0,2.0,254.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\RetryCache.java,,,,,
,,,,,,,,,AbstractMetric.java,ModificationType.MODIFY,[],1.0,1.0,44.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\AbstractMetric.java,,,,,
,,,,,,,,,MetricsTag.java,ModificationType.MODIFY,[],1.0,1.0,45.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\MetricsTag.java,,,,,
,,,,,,,,,MetricsRecordImpl.java,ModificationType.MODIFY,[],1.0,1.0,49.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\impl\MetricsRecordImpl.java,,,,,
,,,,,,,,,MetricsSinkAdapter.java,ModificationType.MODIFY,[],1.0,1.0,214.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\impl\MetricsSinkAdapter.java,,,,,
,,,,,,,,,MetricsSourceAdapter.java,ModificationType.MODIFY,[],2.0,2.0,245.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\impl\MetricsSourceAdapter.java,,,,,
,,,,,,,,,MetricsSystemImpl.java,ModificationType.MODIFY,[],1.0,1.0,524.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\impl\MetricsSystemImpl.java,,,,,
,,,,,,,,,MethodMetric.java,ModificationType.MODIFY,[],1.0,1.0,117.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\lib\MethodMetric.java,,,,,
,,,,,,,,,MetricsInfoImpl.java,ModificationType.MODIFY,[],1.0,1.0,35.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\lib\MetricsInfoImpl.java,,,,,
,,,,,,,,,MetricsSourceBuilder.java,ModificationType.MODIFY,[],1.0,1.0,121.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\lib\MetricsSourceBuilder.java,,,,,
,,,,,,,,,MutableCounter.java,ModificationType.MODIFY,[],1.0,1.0,17.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\lib\MutableCounter.java,,,,,
,,,,,,,,,MutableGauge.java,ModificationType.MODIFY,[],1.0,1.0,18.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\lib\MutableGauge.java,,,,,
,,,,,,,,,MutableRates.java,ModificationType.MODIFY,[],1.0,1.0,39.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\lib\MutableRates.java,,,,,
,,,,,,,,,MutableRollingAverages.java,ModificationType.MODIFY,[],1.0,2.0,192.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\lib\MutableRollingAverages.java,,,,,
,,,,,,,,,JvmMetrics.java,ModificationType.MODIFY,[],1.0,2.0,221.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\source\JvmMetrics.java,,,,,
,,,,,,,,,MBeans.java,ModificationType.MODIFY,[],1.0,1.0,109.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\util\MBeans.java,,,,,
,,,,,,,,,SampleQuantiles.java,ModificationType.MODIFY,[],1.0,1.0,162.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\metrics2\util\SampleQuantiles.java,,,,,
,,,,,,,,,NetUtils.java,ModificationType.MODIFY,[],1.0,1.0,587.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\net\NetUtils.java,,,,,
,,,,,,,,,NetworkTopology.java,ModificationType.MODIFY,[],1.0,1.0,607.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\net\NetworkTopology.java,,,,,
,,,,,,,,,SocketInputWrapper.java,ModificationType.MODIFY,[],1.0,2.0,38.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\net\SocketInputWrapper.java,,,,,
,,,,,,,,,DomainSocketWatcher.java,ModificationType.MODIFY,[],2.0,2.0,371.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\net\unix\DomainSocketWatcher.java,,,,,
,,,,,,,,,ProxyUsers.java,ModificationType.MODIFY,[],1.0,1.0,61.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\authorize\ProxyUsers.java,,,,,
